source_site,brand,model,year,vehicle_age,mileage_km,log_mileage,transmission,fuel_type,engine_cc,location,price_lkr,log_price
ikman,Suzuki,Alto,2015.0,11.0,623000.0,13.342303402904738,Manual,Petrol,8000.0,"Beliatta, Hambantota",40500000,17.516812556768127
ikman,Nissan,Other,2007.0,19.0,1300000.0,14.077875591662238,Automatic,Petrol,15000.0,"Matara City, Matara",52000000,17.76675429577647
ikman,Toyota,Dolphin,1989.0,37.0,1600000.0,14.285514812209815,Other,Other,20000.0,"Kandy City, Kandy",66500000,18.012712520663676
ikman,Honda,Fit,2012.0,14.0,1340180.0,14.108315237432203,Automatic,Hybrid,13390.0,"Ampara City, Ampara",68000000,18.035018277846262
ikman,Nissan,Dayz,2024.0,2.0,200000.0,12.206077645517674,Automatic,Petrol,6600.0,"Colombo 3, Colombo",83000000,18.234351177809064
ikman,Toyota,Townace,1985.0,41.0,1950000.0,14.48334044336031,Other,Other,18000.0,"Marawila, Puttalam",21500000,16.88356353960952
ikman,Daihatsu,Other,2024.0,2.0,100000.0,11.51293546492023,Automatic,Petrol,10000.0,Kurunegala City,98500000,18.405567116294602
ikman,Nissan,Vanette,1988.0,38.0,3800000.0,15.150511887854474,Other,Other,19500.0,"Narammala, Kurunegala",27000000,17.11134746100564
ikman,Audi,Q2,2018.0,8.0,1000000.0,13.815511557963774,Automatic,Petrol,9900.0,"Dankotuwa, Puttalam",130000000,18.683045016112164
ikman,Subaru,Other,2015.0,11.0,1290000.0,14.070153551531353,Tiptronic,Petrol,20000.0,"Wattala, Gampaha",128500000,18.67143947008165
ikman,Toyota,Roomy,2024.0,2.0,65000.0,11.082157933374816,Automatic,Petrol,10000.0,"Kadawatha, Gampaha",102000000,18.440483381052466
ikman,Mazda,Other,2024.0,2.0,70000.0,11.156264806643742,Automatic,Petrol,6600.0,"Maharagama, Colombo",91500000,18.331849541174712
ikman,Nissan,Clipper,2017.0,9.0,1490000.0,14.214287349062356,Other,Other,6500.0,"Rajagiriya, Colombo",62500000,17.95067713070663
ikman,Mitsubishi,L300,1981.0,45.0,1550000.0,14.253766134056512,Other,Other,14000.0,"Wattegama, Kandy",14500000,16.489659276356317
ikman,Suzuki,Alto,2017.0,9.0,1095000.0,13.90626583447433,Automatic,Petrol,6600.0,"Talawatugoda, Colombo",56000000,17.840862266556567
ikman,Toyota,Townace,1987.0,39.0,2900000.0,14.88022163978423,Other,Other,18300.0,"Nawalapitiya, Kandy",27500000,17.129696599000436
ikman,Daihatsu,Mira,2025.0,1.0,28850.0,10.269899933380591,Automatic,Petrol,6600.0,"Dehiwala, Colombo",66500000,18.012712520663676
ikman,Suzuki,Fronx,2025.0,1.0,100000.0,11.51293546492023,Automatic,Petrol,10000.0,"Kohuwala, Colombo",111500000,18.529535157833056
ikman,Toyota,Yaris,2024.0,2.0,300000.0,12.611541086966115,Automatic,Petrol,10000.0,"Dehiwala, Colombo",94000000,18.358805350872576
ikman,Mitsubishi,L300,1983.0,43.0,4300000.0,15.274125813221904,Other,Other,14500.0,"Ratmalana, Colombo",20000000,16.811242881518265
ikman,Nissan,Clipper,2024.0,2.0,30000.0,10.308985993422082,Other,Other,6600.0,"Dehiwala, Colombo",89750000,18.312538596474724
ikman,Suzuki,Every,2014.0,12.0,950000.0,13.76421831620775,Other,Other,6500.0,"Seeduwa, Gampaha",55000000,17.822843761378564
ikman,Mazda,Bongo,1995.0,31.0,1277500.0,14.060416383838556,Other,Other,29500.0,"Embilipitiya, Ratnapura",43500000,17.588271519047417
ikman,Daihatsu,Taft,2024.0,2.0,50000.0,10.819798284210286,Automatic,Petrol,6600.0,"Boralesgamuwa, Colombo",82500000,18.228308863426122
ikman,Mitsubishi,Ek Wagon,2023.0,3.0,40000.0,10.596659732783579,Automatic,Petrol,6600.0,"Matara City, Matara",70000000,18.064005814299346
ikman,Suzuki,Every,2017.0,9.0,920000.0,13.732130035981154,Other,Other,6500.0,"Maharagama, Colombo",58750000,17.88880172800982
ikman,Nissan,Largo,1997.0,29.0,1750000.0,14.375126917328105,Other,Other,19500.0,"Gampaha City, Gampaha",27750000,17.138746434192754
ikman,Suzuki,Maruti,2006.0,20.0,960000.0,13.774689605110144,Manual,Petrol,8000.0,"Nugegoda, Colombo",23650000,16.978873715185514
ikman,Suzuki,Every,2026.0,0.0,0.0,0.0,Automatic,Petrol,6600.0,"Galle City, Galle",92000000,18.33729914588288
ikman,Toyota,Raize,2026.0,0.0,0.0,0.0,Automatic,Hybrid,12000.0,"Nugegoda, Colombo",142500000,18.774852564690523
ikman,Mitsubishi,Other,1992.0,34.0,3150000.0,14.962913328262083,Manual,Diesel,28350.0,"Mount Lavinia, Colombo",85000000,18.258161826219297
ikman,Toyota,Hiace,1998.0,28.0,3129650.0,14.956432054702127,Other,Other,29800.0,,120000000,18.603002309079653
ikman,Toyota,Townace,1996.0,30.0,2400000.0,14.690979711984754,Other,Other,20000.0,"Peradeniya, Kandy",27750000,17.138746434192754
ikman,Nissan,Sunny,1995.0,31.0,2269000.0,14.634850204484668,Automatic,Petrol,15000.0,"Nochchiyagama, Anuradhapura",31500000,17.265498135541893
ikman,Toyota,Axio,2016.0,10.0,1030000.0,13.845070331079134,Automatic,Hybrid,15000.0,"Piliyandala, Colombo",130000000,18.683045016112164
ikman,Honda,Other,2016.0,10.0,1305980.0,14.082465040473789,Automatic,Petrol,6600.0,"Seeduwa, Gampaha",68000000,18.035018277846262
ikman,Suzuki,Spacia,2025.0,1.0,60000.0,11.002116507732017,Automatic,Petrol,6600.0,"Dehiwala, Colombo",96500000,18.385053576671908
ikman,Mitsubishi,Montero,2007.0,19.0,1600000.0,14.285514812209815,Automatic,Petrol,30000.0,"Nugegoda, Colombo",149900000,18.82547896974394
ikman,Suzuki,Every,2024.0,2.0,38000.0,10.545367754151743,Other,Other,6500.0,"Colombo 6, Colombo",89500000,18.309749194418266
ikman,Nissan,Dayz,2026.0,0.0,0.0,0.0,Automatic,Hybrid,6500.0,Moratuwa,93000000,18.34811006187022
ikman,Suzuki,Alto,2015.0,11.0,930000.0,13.742940940397677,Manual,Petrol,8000.0,"Jaffna City, Jaffna",40000000,17.50439003707821
ikman,Honda,Other,2005.0,21.0,2450000.0,14.711598990684092,Automatic,Petrol,13000.0,"Boralesgamuwa, Colombo",56000000,17.840862266556567
ikman,Mitsubishi,Ek Wagon,2024.0,2.0,49000.0,10.799595985047786,Automatic,Petrol,6600.0,"Angoda, Colombo",75750000,18.14294901555507
ikman,Toyota,Axio,2016.0,10.0,1465210.0,14.197509817366123,Automatic,Hybrid,15000.0,"Gampaha City, Gampaha",111500000,18.529535157833056
ikman,Tata,Indica,2003.0,23.0,1030000.0,13.845070331079134,Manual,Petrol,14000.0,"Jaffna City, Jaffna",16800000,16.636889503897294
ikman,Honda,Vezel,2014.0,12.0,1255000.0,14.042646927360453,Automatic,Hybrid,15000.0,"Kohuwala, Colombo",98750000,18.40810197187209
ikman,Toyota,Land Cruiser Prado,1989.0,37.0,1450000.0,14.187074804051692,Automatic,Diesel,30000.0,"Boralesgamuwa, Colombo",129500000,18.679191446825875
ikman,Nissan,Clipper,2023.0,3.0,90000.0,11.407576060361786,Other,Other,6500.0,"Colombo 8, Colombo",93000000,18.34811006187022
ikman,Mahindra,Other,2021.0,5.0,267950.0,12.498559406955591,Manual,Petrol,12000.0,"Trincomalee City, Trincomalee",57500000,17.867295523158884
ikman,Suzuki,Spacia,2023.0,3.0,250000.0,12.429220196836383,Automatic,Hybrid,6600.0,"Dehiwala, Colombo",77900000,18.17093652367795
ikman,Toyota,Raize,2026.0,0.0,60.0,4.110873864173311,Automatic,Hybrid,12000.0,"Kohuwala, Colombo",148500000,18.816095522941033
ikman,Volkswagen,Other,2026.0,0.0,150.0,5.017279836814924,Automatic,Petrol,10000.0,"Boralesgamuwa, Colombo",135000000,18.72078534381011
ikman,Suzuki,Wagon R Fz,2017.0,9.0,1027000.0,13.842153462620056,Automatic,Hybrid,6500.0,"Colombo 6, Colombo",69000000,18.049617077054286
ikman,Nissan,Dayz,2025.0,1.0,40000.0,10.596659732783579,Automatic,Petrol,6600.0,"Battaramulla, Colombo",85500000,18.264026945602897
ikman,Toyota,Axio,2015.0,11.0,1460000.0,14.19394767861579,Automatic,Hybrid,15000.0,"Alutgama, Kalutara",108950000,18.506399628533426
ikman,Toyota,Other,2000.0,26.0,20000.0,9.90353755128617,Other,Other,29800.0,"Trincomalee City, Trincomalee",95000000,18.36938746009113
ikman,Renault,Kwid,2016.0,10.0,1180000.0,13.981025843899115,Manual,Petrol,9990.0,"Colombo 15, Colombo",29850000,17.21169543130372
ikman,Nissan,Roox,2026.0,0.0,0.0,0.0,Automatic,Petrol,6600.0,"Galle City, Galle",104500000,18.464697638938517
ikman,Kia,Sorento,2012.0,14.0,1750000.0,14.375126917328105,Automatic,Diesel,22000.0,"Kohuwala, Colombo",99900000,18.41968025362879
ikman,Perodua,Axia,2015.0,11.0,1184460.0,13.984798376753998,Automatic,Petrol,10000.0,"Kiribathgoda, Gampaha",55250000,17.827378916461683
ikman,Daihatsu,Mira,2025.0,1.0,10000.0,9.210440366976517,Automatic,Petrol,6500.0,"Moratuwa, Colombo",73500000,18.112795977788508
ikman,Toyota,Taisor,2026.0,0.0,700.0,6.55250788703459,Automatic,Petrol,10000.0,"Dehiwala, Colombo",116000000,18.569100757691327
ikman,Mitsubishi,Lancer,1978.0,48.0,4800000.0,15.38412668421143,Manual,Petrol,14000.0,"Mawanella, Kegalle",9500000,16.066802461833923
ikman,Toyota,Chr,2017.0,9.0,280000.0,12.54254845357358,Automatic,Petrol,12000.0,"Boralesgamuwa, Colombo",135900000,18.727429886479722
ikman,Suzuki,Wagon R Zx,2026.0,0.0,0.0,0.0,Automatic,Hybrid,6500.0,"Nittambuwa, Gampaha",93500000,18.353472004954103
ikman,Toyota,Dolphin,1995.0,31.0,1600000.0,14.285514812209815,Other,Other,20000.0,"Kandy City, Kandy",85500000,18.264026945602897
ikman,Toyota,Allion,2007.0,19.0,2247800.0,14.625462962945642,Automatic,Petrol,15000.0,"Malabe, Colombo",83000000,18.234351177809064
ikman,Mitsubishi,Other,2020.0,6.0,750000.0,13.527829818844937,Automatic,Petrol,12000.0,"Malabe, Colombo",79500000,18.191267592203175
ikman,Peugeot,Other,2019.0,7.0,1300000.0,14.077875591662238,Automatic,Petrol,12000.0,Pannipitiya,126750000,18.657727208325113
ikman,Suzuki,Wagon R,2026.0,0.0,0.0,0.0,Automatic,Petrol,6500.0,"Piliyandala, Colombo",82150000,18.224057414620404
ikman,Toyota,Other,1983.0,43.0,1500000.0,14.220976332738882,Manual,Diesel,22000.0,"Kirindiwela, Gampaha",19000000,16.759949589762293
ikman,Toyota,Aqua,2012.0,14.0,1880000.0,14.446782866720884,Automatic,Hybrid,14900.0,"Ratmalana, Colombo",66000000,18.005165315142214
ikman,Toyota,Raize,2026.0,0.0,0.0,0.0,Automatic,Petrol,12000.0,,147500000,18.80933874052381
ikman,Nissan,Dayz,2023.0,3.0,80000.0,11.289794413577894,Automatic,Hybrid,6500.0,"Kadawatha, Gampaha",82000000,18.22222981742365
ikman,Nissan,Dayz,2025.0,1.0,20000.0,9.90353755128617,Automatic,Petrol,6600.0,"Nugegoda, Colombo",92000000,18.33729914588288
ikman,Kia,Sonet,2026.0,0.0,390.0,5.968707559985366,Automatic,Petrol,10000.0,"Colombo 5, Colombo",132000000,18.6983124881264
ikman,Toyota,Raize,2024.0,2.0,140000.0,11.849404844423074,Automatic,Hybrid,12000.0,"Dehiwala, Colombo",139500000,18.753575166394153
ikman,Honda,Fit,2014.0,12.0,1350000.0,14.115615891155079,Automatic,Hybrid,15000.0,"Sainthamaruthu, Ampara",86500000,18.2756549834628
ikman,Kia,Sorento,2012.0,14.0,1108000.0,13.918068048816036,Tiptronic,Diesel,22000.0,"Ja-Ela, Gampaha",109500000,18.51143511635325
ikman,Audi,Other,2017.0,9.0,1700000.0,14.346139397261565,Automatic,Petrol,13950.0,"Malabe, Colombo",140000000,18.757152987716434
ikman,Daihatsu,Rocky,2024.0,2.0,50000.0,10.819798284210286,Automatic,Hybrid,12000.0,"Colombo 3, Colombo",121000000,18.61130111182548
ikman,Suzuki,Every,2024.0,2.0,50000.0,10.819798284210286,Other,Other,6600.0,"Kalubowila, Colombo",75500000,18.139643227464287
ikman,Toyota,Aqua,2016.0,10.0,1240000.0,14.030622744032508,Automatic,Hybrid,15000.0,"Galle City, Galle",87500000,18.287149362756413
ikman,Nissan,Dayz,2025.0,1.0,49000.0,10.799595985047786,Automatic,Hybrid,6600.0,"Angoda, Colombo",77750000,18.169009121885352
ikman,Honda,Other,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,"Maharagama, Colombo",138000000,18.742764250367856
ikman,Suzuki,Swift,2001.0,25.0,1502310.0,14.222515147129812,Automatic,Petrol,13200.0,"Moratuwa, Colombo",43850000,17.596285299587482
ikman,Tata,Indica,2008.0,18.0,210000.0,12.25486757159303,Manual,Petrol,14000.0,"Batticaloa City, Batticaloa",19500000,16.785925074816024
ikman,Nissan,Sunny,1992.0,34.0,2250000.0,14.626441218624949,Manual,Petrol,15000.0,"Kegalle City, Kegalle",26800000,17.103912482794517
ikman,Nissan,Vanette,2000.0,26.0,2200000.0,14.603968372873895,Other,Other,21800.0,"Anuradhapura City, Anuradhapura",59000000,17.893048018819147
ikman,Daihatsu,Mira,2025.0,1.0,8800.0,9.082620630373812,Automatic,Petrol,6600.0,Malabe,74900000,18.131664461838582
ikman,Honda,Other,2006.0,20.0,1420000.0,14.166168133802548,Automatic,Petrol,14900.0,"Battaramulla, Colombo",51000000,17.747336210296442
ikman,Micro,Other,2012.0,14.0,1640000.0,14.310207409556293,Automatic,Diesel,20000.0,"Kottawa, Colombo",56750000,17.85416623194693
ikman,Toyota,Yaris,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,"Kohuwala, Colombo",107900000,18.496715439496203
ikman,Toyota,Raize,2025.0,1.0,60000.0,11.002116507732017,Automatic,Hybrid,12000.0,"Colombo 8, Colombo",137000000,18.73549149109167
ikman,Toyota,Raize,2025.0,1.0,30000.0,10.308985993422082,Automatic,Hybrid,12000.0,"Ratnapura City, Ratnapura",138000000,18.742764250367856
ikman,Audi,Other,2018.0,8.0,1350000.0,14.115615891155079,Automatic,Petrol,13950.0,"Colombo 6, Colombo",133950000,18.712977161420365
ikman,Mitsubishi,Other,1969.0,57.0,4788000.0,15.381623554515452,Manual,Diesel,25000.0,"Bentota, Galle",26000000,17.073607134447293
ikman,Toyota,Noah,2007.0,19.0,2269610.0,14.63511900913405,Other,Other,21800.0,"Tissamaharama, Hambantota",80000000,18.197537205138154
ikman,Nissan,Other,2023.0,3.0,492000.0,13.106236027992704,Automatic,Hybrid,6600.0,"Kadawatha, Gampaha",85000000,18.258161826219297
ikman,Audi,Other,2013.0,13.0,1450000.0,14.187074804051692,Automatic,Hybrid,20000.0,"Kohuwala, Colombo",135000000,18.72078534381011
ikman,Toyota,Land Cruiser Prado,2006.0,20.0,1000000.0,13.815511557963774,Manual,Petrol,27000.0,,135000000,18.72078534381011
ikman,Kia,Sportage,2015.0,11.0,290000.0,12.577639650232573,Automatic,Diesel,20000.0,"Boralesgamuwa, Colombo",122000000,18.619531610894253
ikman,Nissan,Sunny,2000.0,26.0,2110980.0,14.562663326316244,Automatic,Petrol,15970.0,"Colombo 3, Colombo",43000000,17.57671069691365
ikman,Suzuki,Other,2023.0,3.0,580000.0,13.270785106659046,Automatic,Hybrid,10000.0,"Kohuwala, Colombo",98500000,18.405567116294602
ikman,Suzuki,Fronx,2025.0,1.0,48990.0,10.79939188675334,Automatic,Petrol,10000.0,"Gampaha City, Gampaha",110500000,18.520526087971856
ikman,Mitsubishi,L300,1983.0,43.0,1500000.0,14.220976332738882,Other,Other,16000.0,"Ginigathhena, Nuwara Eliya",13000000,16.380459992348886
ikman,Mazda,Bongo,2005.0,21.0,1944480.0,14.480505661380805,Other,Other,19900.0,"Kelaniya, Gampaha",68500000,18.042344317830995
ikman,Suzuki,Wagon R Fx,2023.0,3.0,470000.0,13.060490101343552,Automatic,Petrol,6500.0,"Boralesgamuwa, Colombo",74500000,18.126309696772605
ikman,Suzuki,Swift,2009.0,17.0,1648900.0,14.315619563353792,Automatic,Petrol,13000.0,"Wennappuwa, Puttalam",56500000,17.849751213815786
ikman,Toyota,Premio,2019.0,7.0,1200000.0,13.997832948091215,Automatic,Petrol,14900.0,"Colombo 3, Colombo",150000000,18.826145858727198
ikman,Toyota,Prius,2010.0,16.0,670000.0,13.415034483903348,Automatic,Hybrid,17900.0,"Malabe, Colombo",90000000,18.31532023940565
ikman,Toyota,Hiace,1989.0,37.0,1000000.0,13.815511557963774,Other,Other,10000.0,"Kurunegala City, Kurunegala",44000000,17.599700214609808
ikman,Nissan,Caravan,1999.0,27.0,2500000.0,14.731801689838349,Other,Other,31500.0,"Hikkaduwa, Galle",97500000,18.395362946224484
ikman,Toyota,Vitz,2018.0,8.0,821270.0,13.618608419230286,Automatic,Petrol,10000.0,"Galle City, Galle",89000000,18.30414693893237
ikman,Suzuki,Wagon R,2025.0,1.0,70000.0,11.156264806643742,Automatic,Petrol,6600.0,"Peradeniya, Kandy",78000000,18.17221939747438
ikman,Honda,Civic,2018.0,8.0,750000.0,13.527829818844937,Automatic,Petrol,10000.0,"Kalutara City, Kalutara",109750000,18.51371561903117
ikman,Toyota,Hiace,2001.0,25.0,1550000.0,14.253766134056512,Other,Other,25000.0,"Nugegoda, Colombo",109900000,18.51508142847303
ikman,Suzuki,Spacia,2025.0,1.0,9000.0,9.105090961257085,Automatic,Hybrid,6600.0,"Kadawatha, Gampaha",86500000,18.2756549834628
ikman,Nissan,Vanette,1985.0,41.0,3600000.0,15.096444681204078,Other,Other,19500.0,"Ratnapura City, Ratnapura",22500000,16.929025911619092
ikman,Toyota,Hiace,1991.0,35.0,2000000.0,14.508658238524095,Other,Other,20000.0,"Wattala, Gampaha",45000000,17.622173069956816
ikman,Nissan,Sunny,2003.0,23.0,1370000.0,14.130322027731049,Manual,Petrol,13000.0,"Boralesgamuwa, Colombo",42500000,17.565014657424058
ikman,Daihatsu,Mira,2024.0,2.0,84280.0,11.341911733058936,Automatic,Petrol,6600.0,"Ampara City, Ampara",67000000,18.020203192280615
ikman,Toyota,Aqua,2017.0,9.0,416880.0,12.940556088352048,Automatic,Hybrid,14990.0,"Kandy City, Kandy",109500000,18.51143511635325
ikman,Suzuki,Every,2025.0,1.0,21000.0,9.952325334619427,Other,Other,6500.0,"Nittambuwa, Gampaha",98500000,18.405567116294602
ikman,Toyota,Yaris,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,"Nugegoda, Colombo",117000000,18.57768450130904
ikman,Nissan,Other,1994.0,32.0,890000.0,13.698977865303197,Other,Other,19800.0,"Matugama, Kalutara",27500000,17.129696599000436
ikman,Mercedes Benz,Other,2013.0,13.0,595000.0,13.296318365198623,Tiptronic,Petrol,16000.0,"Kohuwala, Colombo",119500000,18.59882693770404
ikman,Suzuki,Alto,2025.0,1.0,0.0,0.0,Automatic,Petrol,6600.0,"Dehiwala, Colombo",69500000,18.05683732492351
ikman,Suzuki,Wagon R Fz,2018.0,8.0,1150000.0,13.955273369904273,Automatic,Petrol,6500.0,"Maharagama, Colombo",68000000,18.035018277846262
ikman,Toyota,Prius,2009.0,17.0,2740000.0,14.82346884332769,Automatic,Hybrid,17980.0,"Athurugiriya, Colombo",88750000,18.301333997587406
ikman,Suzuki,Wagon R,2017.0,9.0,800000.0,13.592368256649284,Automatic,Hybrid,6600.0,"Mawanella, Kegalle",64500000,17.98217579726988
ikman,Suzuki,Wagon R Stingray,2015.0,11.0,1010000.0,13.825461878915961,Automatic,Hybrid,6500.0,"Boralesgamuwa, Colombo",62500000,17.95067713070663
ikman,Mitsubishi,Outlander,2015.0,11.0,840000.0,13.641158361294979,Automatic,Hybrid,20000.0,"Boralesgamuwa, Colombo",139500000,18.753575166394153
ikman,Toyota,Townace,1995.0,31.0,1900000.0,14.45736497045232,Other,Other,19700.0,"Ambalangoda, Galle",46500000,17.65496289206296
ikman,Kia,Other,2016.0,10.0,1283300.0,14.064946222473267,Automatic,Petrol,10000.0,"Malabe, Colombo",57950000,17.87509114500629
ikman,Nissan,March,1998.0,28.0,1983300.0,14.500273186199808,Automatic,Petrol,9900.0,"Athurugiriya, Colombo",33000000,17.312018149733785
ikman,Suzuki,Wagon R,2015.0,11.0,718000.0,13.484226240787052,Automatic,Petrol,6600.0,"Dehiwala, Colombo",61500000,17.93454774903691
ikman,Suzuki,Other,2012.0,14.0,912970.0,13.724459395655332,Manual,Petrol,10000.0,"Moratuwa, Colombo",44850000,17.618834168765623
ikman,Toyota,Raize,2024.0,2.0,200000.0,12.206077645517674,Automatic,Petrol,11900.0,"Kohuwala, Colombo",139000000,18.749984498289212
ikman,Toyota,Noah,2000.0,26.0,3328000.0,15.017882381403961,Other,Other,20000.0,"Rajagiriya, Colombo",75000000,18.132998684833918
ikman,Suzuki,Wagon R,2024.0,2.0,110000.0,11.608244735642321,Automatic,Hybrid,6600.0,"Matale City, Matale",87500000,18.287149362756413
ikman,Toyota,Axio,2015.0,11.0,2900000.0,14.88022163978423,Automatic,Hybrid,15000.0,"Boralesgamuwa, Colombo",98000000,18.400478046838927
ikman,Toyota,Liteace,2008.0,18.0,3000000.0,14.914123179965662,Other,Other,28000.0,"Piliyandala, Colombo",80000000,18.197537205138154
ikman,Honda,Fit,2013.0,13.0,1240000.0,14.030622744032508,Automatic,Hybrid,13300.0,Kohuwala,66500000,18.012712520663676
ikman,Honda,Grace,2018.0,8.0,500000.0,13.122365377402328,Automatic,Hybrid,15000.0,"Moratuwa, Colombo",116500000,18.57340183955372
ikman,Kia,Sportage,2012.0,14.0,1720000.0,14.357835430184815,Automatic,Diesel,20000.0,"Boralesgamuwa, Colombo",99500000,18.41566821217907
ikman,Kia,Sonet,2026.0,0.0,0.0,0.0,Tiptronic,Petrol,10000.0,"Colombo 3, Colombo",126500000,18.65575287403699
ikman,Toyota,Roomy,2023.0,3.0,300000.0,12.611541086966115,Automatic,Petrol,10000.0,"Kalubowila, Colombo",105000000,18.46947091764561
ikman,Toyota,Dolphin,1994.0,32.0,1600000.0,14.285514812209815,Other,Other,20000.0,"Kandy City, Kandy",85500000,18.264026945602897
ikman,Suzuki,Every,2024.0,2.0,250.0,5.5254529391317835,Other,Other,6600.0,"Peradeniya, Kandy",76500000,18.15280131186866
ikman,Hyundai,Tucson,2011.0,15.0,1270000.0,14.054528245836039,Automatic,Diesel,20000.0,"Boralesgamuwa, Colombo",73500000,18.112795977788508
ikman,Suzuki,Alto,2015.0,11.0,1350000.0,14.115615891155079,Manual,Petrol,8000.0,"Kalutara City, Kalutara",40750000,17.522966422191022
ikman,Suzuki,Every,2017.0,9.0,1450000.0,14.187074804051692,Other,Other,6500.0,"Maharagama, Colombo",55750000,17.83638798624172
ikman,Hyundai,Venue,2025.0,1.0,0.0,0.0,Automatic,Petrol,10000.0,"Kotte, Colombo",138000000,18.742764250367856
ikman,Kia,Syros,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,"Kohuwala, Colombo",127900000,18.666759274367678
ikman,Land Rover,Other,2013.0,13.0,1640000.0,14.310207409556293,Automatic,Diesel,20000.0,"Piliyandala, Colombo",139000000,18.749984498289212
ikman,Toyota,Dolphin,1991.0,35.0,10000.0,9.210440366976517,Other,Other,27700.0,"Ragama, Gampaha",67000000,18.020203192280615
ikman,Toyota,Raize,2024.0,2.0,150000.0,11.918397239722838,Automatic,Hybrid,12000.0,"Kotte, Colombo",138500000,18.746380890811885
ikman,Suzuki,Alto,2015.0,11.0,1500000.0,14.220976332738882,Manual,Petrol,9980.0,"Beliatta, Hambantota",39800000,17.499377495380294
ikman,Toyota,Raize,2025.0,1.0,1720.0,7.450660796211539,Automatic,Hybrid,12000.0,"Kohuwala, Colombo",143500000,18.78184560013259
ikman,Nissan,Other,1976.0,50.0,1000000.0,13.815511557963774,Manual,Petrol,12000.0,"Badulla City, Badulla",5200000,15.46416937585933
ikman,Nissan,March,2011.0,15.0,548700.0,13.215308945534927,Automatic,Petrol,11900.0,"Rajagiriya, Colombo",55000000,17.822843761378564
ikman,Toyota,Yaris,2025.0,1.0,0.0,0.0,Automatic,Petrol,10000.0,"Kohuwala, Colombo",108950000,18.506399628533426
ikman,Toyota,Vitz,2007.0,19.0,1950000.0,14.48334044336031,Automatic,Petrol,10000.0,"Kilinochchi City, Kilinochchi",55000000,17.822843761378564
ikman,Suzuki,Wagon R Zx,2026.0,0.0,0.0,0.0,Automatic,Hybrid,6600.0,Kurunegala City,92000000,18.33729914588288
ikman,Daihatsu,Mira,2025.0,1.0,19000.0,9.852246888342531,Automatic,Petrol,6600.0,"Nugegoda, Colombo",68950000,18.048892176706847
ikman,Suzuki,Wagon R,2022.0,4.0,163460.0,12.004329708756044,Automatic,Hybrid,6600.0,"Matale City, Matale",91000000,18.326370075470134
ikman,Nissan,March,1996.0,30.0,1300000.0,14.077875591662238,Manual,Petrol,13000.0,"Kotte, Colombo",26500000,17.0926553286923
ikman,Toyota,Corolla,1986.0,40.0,1000000.0,13.815511557963774,Manual,Petrol,15000.0,"Dehiwala, Colombo",17500000,16.677711496036597
ikman,Suzuki,Wagon R,2024.0,2.0,20000.0,9.90353755128617,Automatic,Petrol,6600.0,Kohuwala,77350000,18.163851147911597
ikman,Suzuki,Swift,2004.0,22.0,1930000.0,14.47303107901565,Automatic,Petrol,13000.0,"Colombo 5, Colombo",44900000,17.619948374984197
ikman,Toyota,Yaris,2024.0,2.0,550000.0,13.217675375388819,Automatic,Petrol,10000.0,"Colombo 5, Colombo",92500000,18.342719213293464
ikman,Nissan,Sunny,2019.0,7.0,820000.0,13.617060838751888,Automatic,Petrol,15000.0,"Kottawa, Colombo",59000000,17.893048018819147
ikman,Toyota,Prius,2016.0,10.0,1500000.0,14.220976332738882,Automatic,Hybrid,18000.0,"Piliyandala, Colombo",145000000,18.7922443072814
ikman,Toyota,Taisor,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,"Mount Lavinia, Colombo",110250000,18.518261081361523
ikman,Mitsubishi,Ek Wagon,2023.0,3.0,50000.0,10.819798284210286,Automatic,Petrol,6500.0,"Kadawatha, Gampaha",74500000,18.126309696772605
ikman,Suzuki,Alto,2017.0,9.0,248550.0,12.42340333485007,Automatic,Petrol,6600.0,,58000000,17.87595358575207
ikman,Honda,Fit,2012.0,14.0,1650000.0,14.316286451937186,Automatic,Petrol,13000.0,"Deniyaya, Matara",65500000,17.997560715872655
ikman,Honda,Vezel,2014.0,12.0,1440000.0,14.180154365996387,Automatic,Hybrid,14960.0,"Gampaha City, Gampaha",95000000,18.36938746009113
ikman,Toyota,Townace,1993.0,33.0,3300000.0,15.009433329466965,Other,Other,19700.0,"Elpitiya, Galle",45000000,17.622173069956816
ikman,Toyota,Vitz,2007.0,19.0,1220000.0,14.014362236381235,Automatic,Petrol,13000.0,"Dehiwala, Colombo",59500000,17.90148688732258
ikman,Suzuki,Alto,2024.0,2.0,135000.0,11.813037464800539,Automatic,Petrol,6600.0,Malabe,71900000,18.09078683659948
ikman,Daihatsu,Mira,2024.0,2.0,0.0,0.0,Automatic,Petrol,6500.0,Moratuwa,69500000,18.05683732492351
ikman,Hyundai,Venue,2026.0,0.0,1770.0,7.479299637782834,Automatic,Petrol,10000.0,"Matale City, Matale",132000000,18.6983124881264
ikman,Toyota,Townace,1996.0,30.0,1345670.0,14.112403331374813,Other,Other,19700.0,"Kalmunai, Ampara",61500000,17.93454774903691
